"channel","date_id","pid","net_sales_amount"
"CH//AntwerpOutlet",20220304,"c4d909e43a5cccb",1
"CH//CharleroiDepot",20220304,"c4d909e43a5cccb",1
"CH//AntwerpOutlet",20220305,"c4d909e43a5cccb",1
"CH//LiegeHub",20220305,"c4d909e43a5cccb",1
"CH//MechelenCenter",20220306,"c4d909e43a5cccb",1
"CH//LiegeHub",20220306,"c4d909e43a5cccb",1
"CH//Online",20220310,"c4d909e43a5cccb",1
"CH//CharleroiDepot",20220312,"c4d909e43a5cccb",1
"CH//Online",20220315,"c4d909e43a5cccb",1
"CH//Online",20220318,"c4d909e43a5cccb",-1
"CH//AntwerpOutlet",20220318,"c4d909e43a5cccb",1
"CH//BruggeSquare",20220318,"c4d909e43a5cccb",1
"CH//LiegeHub",20220325,"c4d909e43a5cccb",1
"CH//LeuvenStyles",20220401,"c4d909e43a5cccb",1
"CH//AntwerpOutlet",20220305,"c4e61daccd7da97",1
"CH//HasseltFashions",20220307,"c4e61daccd7da97",1
"CH//AntwerpOutlet",20220308,"c4e61daccd7da97",1
NA,20220308,"c4e61daccd7da97",1
"CH//KortrijkShowroom",20220312,"c4e61daccd7da97",NA
"CH//KortrijkShowroom",20220327,"c4e61daccd7da97",1
"CH//GenkGallery",20220402,"c4e61daccd7da97",1
"CH//amazon.com",20220403,"c4f3aa1f2d71672",1
"CH//BruggeSquare",20220406,"c4f3aa1f2d71672",1
"CH//amazon.com",20220414,"c4f3aa1f2d71672",1
"CH//BruggeSquare",20220428,"c4f3aa1f2d71672",1
"CH//AntwerpOutlet",20220527,"c50fdc0a83cb105",1
"CH//MechelenCenter",20220527,"c50fdc0a83cb105",1
"CH//CharleroiDepot",20220602,"c50fdc0a83cb105",1
"CH//MechelenCenter",20220604,"c50fdc0a83cb105",1
"CH//CharleroiDepot",20220622,"c50fdc0a83cb105",1
"CH//CharleroiDepot",20220623,"c50fdc0a83cb105",1
"CH//AntwerpOutlet",20220302,"c51580132a305dd",1
"CH//AntwerpOutlet",20220305,"c51580132a305dd",1
"CH//AntwerpOutlet",20220306,"c51580132a305dd",1
"CH//AntwerpOutlet",20221025,"c51fd9d83611f57",1
"CH//Online",20220614,"c534a0402f1ff5a",1
"CH//",20220618,"c534a0402f1ff5a",1
"CH//Online",20220630,"c534a0402f1ff5a",0
"CH//Online",20220705,"c534a0402f1ff5a",-1
"CH//Online",20220429,"c535d169563d29b",1
"CH//AntwerpOutlet",20221002,"c54453b1fef59fe",1
"CH//AntwerpOutlet",20220901,"c54c23842953a7c",1
"CH//Online",20220910,"c54c23842953a7c",1
"CH//MonsPlaza",20220823,"c54e3b5fc62d729",1
"CH//KortrijkShowroom",20220824,"c54e3b5fc62d729",1
"CH//KortrijkShowroom",20220829,"c54e3b5fc62d729",1
"CH//Online",20220901,"c54e3b5fc62d729",1
"CH//GenkGallery",20220907,"c54e3b5fc62d729",1
"CH//LiegeHub",20220910,"c54e3b5fc62d729",1
"CH//BrusselsMart",NA,"c54e3b5fc62d729",1
"CH//KortrijkShowroom",20220913,"c54e3b5fc62d729",1
"CH//MonsPlaza",20220914,"c54e3b5fc62d729",1
"CH//BrusselsMart",20220914,"c54e3b5fc62d729",1
"CH//CharleroiDepot",20220916,"c54e3b5fc62d729",1
"CH//AntwerpOutlet",20220916,"c54e3b5fc62d729",1
"CH//LeuvenStyles",20220917,"c54e3b5fc62d729",1
"CH//BrusselsMart",20220917,"c54e3b5fc62d729",1
"CH//GhentBoutique",20220918,"c54e3b5fc62d729",1
"CH//Online",20220420,"c55bc6bff5d57d6",1
"CH//Online",20220422,"c55bc6bff5d57d6",1
"CH//Online",20220428,"c55bc6bff5d57d6",-1
"CH//Online",20220516,"c55bc6bff5d57d6",2
"CH//Online",20220524,"c5849c813f69f7d",1
"CH//KortrijkShowroom",NA,"c58f3b8d3e20608",1
"CH//KortrijkShowroom",20220422,"c58f3b8d3e20608",1
"CH//BrusselsMart",20220423,"c58f3b8d3e20608",1
"CH//GenkGallery",20220423,"c58f3b8d3e20608",1
"CH//HasseltFashions",20220423,"c58f3b8d3e20608",1
"CH//LeuvenStyles",20220423,"c58f3b8d3e20608",1
"CH//HasseltFashions",20220424,"c58f3b8d3e20608",1
"CH//HasseltFashions",20220424,"c58f3b8d3e20608",1
"CH//MonsPlaza",20220425,"c58f3b8d3e20608",1
"CH//GenkGallery",20220425,"c58f3b8d3e20608",1
"CH//CharleroiDepot",20220425,"c58f3b8d3e20608",1
"CH//LeuvenStyles",20220425,"c58f3b8d3e20608",1
"CH//GenkGallery",20220426,"c58f3b8d3e20608",1
"CH//MonsPlaza",20220427,"c58f3b8d3e20608",1
"CH//AntwerpOutlet",20220427,"c58f3b8d3e20608",1
"CH//NamurPoint",20220427,"c58f3b8d3e20608",1
"CH//NamurPoint",20220427,"c58f3b8d3e20608",1
"CH//HasseltFashions",20220427,"c58f3b8d3e20608",1
"CH//Online",20220427,"c58f3b8d3e20608",5
"CH//Online",20220427,"c58f3b8d3e20608",1
"CH//Online",20220428,"c58f3b8d3e20608",1
"CH//Online",20220428,"c58f3b8d3e20608",1
"CH//Online",20220428,"c58f3b8d3e20608",1
"CH//Online",20220428,"c58f3b8d3e20608",1
"CH//TournaiShop",20220428,"c58f3b8d3e20608",1
"CH//TournaiShop",20220428,"c58f3b8d3e20608",2
"CH//CharleroiDepot",20220428,"c58f3b8d3e20608",1
"CH//LiegeHub",20220429,"c58f3b8d3e20608",1
"CH//BruggeSquare",20220429,"c58f3b8d3e20608",1
"CH//Online",20220429,"c58f3b8d3e20608",1
"CH//BruggeSquare",20220429,"c58f3b8d3e20608",1
"CH//LeuvenStyles",20220429,"c58f3b8d3e20608",1
"CH//Online",20220429,"c58f3b8d3e20608",2
"CH//LiegeHub",20220429,"c58f3b8d3e20608",1
"CH//AntwerpOutlet",20220429,"c58f3b8d3e20608",1
"CH//AalstEmporium",20220430,"c58f3b8d3e20608",1
"CH//LiegeHub",20220430,"c58f3b8d3e20608",1
"CH//LeuvenStyles",20220430,"c58f3b8d3e20608",1
"CH//Online",20220430,"c58f3b8d3e20608",1
"CH//NamurPoint",20220430,"c58f3b8d3e20608",1
"CH//LeuvenStyles",20220430,"c58f3b8d3e20608",1
"CH//AntwerpOutlet",20220430,"c58f3b8d3e20608",1
"CH//Online",20220430,"c58f3b8d3e20608",1
"CH//Online",20220430,"c58f3b8d3e20608",1
"CH//AalstEmporium",20220430,"c58f3b8d3e20608",1
"CH//MechelenCenter",20220430,"c58f3b8d3e20608",1
"CH//Online",20220430,"c58f3b8d3e20608",1
"CH//GenkGallery",20220430,"c58f3b8d3e20608",1
"CH//LeuvenStyles",20220501,"c58f3b8d3e20608",1
"CH//Online",20220501,"c58f3b8d3e20608",2
"CH//MechelenCenter",20220501,"c58f3b8d3e20608",2
"CH//LiegeHub",20220501,"c58f3b8d3e20608",1
"CH//LeuvenStyles",20220501,"c58f3b8d3e20608",1
"CH//HasseltFashions",20220501,"c58f3b8d3e20608",1
"CH//Online",20220501,"c58f3b8d3e20608",1
"CH//BruggeSquare",20220501,"c58f3b8d3e20608",1
"CH//Online",20220501,"c58f3b8d3e20608",2
"CH//Online",20220501,"c58f3b8d3e20608",1
"CH//Online",20220501,"c58f3b8d3e20608",1
"CH//MechelenCenter",20220501,"c58f3b8d3e20608",1
"CH//KortrijkShowroom",20220501,"c58f3b8d3e20608",1
"CH//CharleroiDepot",20220502,"c58f3b8d3e20608",1
"CH//Online",20220502,"c58f3b8d3e20608",1
"CH//CharleroiDepot",20220502,"c58f3b8d3e20608",0
"CH//amazon.com",20220502,"c58f3b8d3e20608",1
"CH//LiegeHub",20220502,"c58f3b8d3e20608",1
"CH//Online",20220502,"c58f3b8d3e20608",1
"CH//Online",20220503,"c58f3b8d3e20608",1
"CH//CharleroiDepot",20220503,"c58f3b8d3e20608",1
"CH//Online",20220503,"c58f3b8d3e20608",1
"CH//amazon.com",20220504,"c58f3b8d3e20608",1
"CH//Online",20220504,"c58f3b8d3e20608",2
NA,20220504,"c58f3b8d3e20608",1
"CH//LiegeHub",20220504,"c58f3b8d3e20608",1
"CH//AalstEmporium",20220504,"c58f3b8d3e20608",1
"CH//amazon.com",20220505,"c58f3b8d3e20608",1
"CH//GenkGallery",20220505,"c58f3b8d3e20608",1
"CH//Online",20220505,"c58f3b8d3e20608",2
"CH//Online",20220506,"c58f3b8d3e20608",-1
"CH//Online",20220506,"c58f3b8d3e20608",1
"CH//AalstEmporium",20220506,"c58f3b8d3e20608",1
"CH//Online",20220506,"c58f3b8d3e20608",-1
"CH//TournaiShop",20220506,"c58f3b8d3e20608",1
"CH//LeuvenStyles",20220506,"c58f3b8d3e20608",1
"CH//LiegeHub",20220507,"c58f3b8d3e20608",1
"CH//TournaiShop",20220507,"c58f3b8d3e20608",1
"CH//TournaiShop",20220507,"c58f3b8d3e20608",1
"CH//MechelenCenter",20220507,"c58f3b8d3e20608",1
"CH//KortrijkShowroom",20220507,"c58f3b8d3e20608",1
"CH//Online",20220508,"c58f3b8d3e20608",1
"CH//amazon.com",20220508,"c58f3b8d3e20608",1
"CH//TournaiShop",20220509,"c58f3b8d3e20608",1
"CH//Online",20220509,"c58f3b8d3e20608",0
"CH//Online",20220510,"c58f3b8d3e20608",1
"CH//GenkGallery",20220510,"c58f3b8d3e20608",1
"CH//AntwerpOutlet",20220510,"c58f3b8d3e20608",1
"CH//MonsPlaza",20220511,"c58f3b8d3e20608",1
"CH//Online",20220512,"c58f3b8d3e20608",-1
"CH//Online",20220513,"c58f3b8d3e20608",1
"CH//KortrijkShowroom",20220514,"c58f3b8d3e20608",1
"CH//Online",20220514,"c58f3b8d3e20608",1
"CH//GhentBoutique",20220514,"c58f3b8d3e20608",1
"CH//TournaiShop",20220514,"c58f3b8d3e20608",-1
"CH//KortrijkShowroom",20220514,"c58f3b8d3e20608",1
"CH//amazon.com",20220515,"c58f3b8d3e20608",-1
"CH//Online",20220515,"c58f3b8d3e20608",1
"CH//amazon.com",20220515,"c58f3b8d3e20608",1
"CH//amazon.com",20220516,"c58f3b8d3e20608",1
"CH//Online",20220516,"c58f3b8d3e20608",1
"CH//amazon.com",20220517,"c58f3b8d3e20608",1
"CH//Online",20220518,"c58f3b8d3e20608",1
"CH//GhentBoutique",20220519,"c58f3b8d3e20608",1
"CH//MechelenCenter",20220519,"c58f3b8d3e20608",1
"CH//amazon.com",20220519,"c58f3b8d3e20608",1
"CH//amazon.com",20220520,"c58f3b8d3e20608",1
"CH//AntwerpOutlet",20220506,"c5912acde914a31",1
"CH//AntwerpOutlet",20220514,"c5912acde914a31",1
"CH//AntwerpOutlet",20220526,"c5912acde914a31",1
"CH//CharleroiDepot",20220531,"c5912acde914a31",1
"CH//Online",20220529,"c591372087144ad",1
"CH//",20220602,"c591372087144ad",1
"CH//Online",20220604,"c591372087144ad",-1
"CH//MechelenCenter",20220310,"c5a620818af9ce1",1
"CH//AntwerpOutlet",20220406,"c5a620818af9ce1",1
"CH//Franchise_NL",20230106,"c5a6f7efbb942e4",1
"CH//Franchise_NL",20230109,"c5a6f7efbb942e4",0
"CH//Franchise_NL",20230113,"c5a6f7efbb942e4",1
"CH//Franchise_NL",20230115,"c5a6f7efbb942e4",0
"CH//Franchise_NL",20230124,"c5a6f7efbb942e4",0
"CH//Franchise_NL",20230202,"c5a6f7efbb942e4",0
"CH//Online",NA,"c5adc88deb549da",1
"CH//Online",20220418,"c5adc88deb549da",1
"CH//AalstEmporium",20220225,"c5b8c3fe171bbda",1
"CH//CharleroiDepot",20220226,"c5b8c3fe171bbda",1
"CH//AalstEmporium",20220228,"c5b8c3fe171bbda",1
"CH//LeuvenStyles",20220302,"c5b8c3fe171bbda",1
"CH//CharleroiDepot",20220302,"c5b8c3fe171bbda",1
"CH//LiegeHub",20220302,"c5b8c3fe171bbda",1
"CH//Online",20220302,"c5b8c3fe171bbda",1
"CH//MonsPlaza",20220302,"c5b8c3fe171bbda",1
NA,20220303,"c5b8c3fe171bbda",1
"CH//AntwerpOutlet",20220304,"c5b8c3fe171bbda",1
"CH//CharleroiDepot",20220304,"c5b8c3fe171bbda",1
"CH//MechelenCenter",20220304,"c5b8c3fe171bbda",1
"CH//NamurPoint",20220305,"c5b8c3fe171bbda",1
"CH//AalstEmporium",20220305,"c5b8c3fe171bbda",2
"CH//BrusselsMart",20220305,"c5b8c3fe171bbda",1
"CH//MechelenCenter",20220305,"c5b8c3fe171bbda",1
"CH//BrusselsMart",20220305,"c5b8c3fe171bbda",1
"CH//AntwerpOutlet",NA,"c5b8c3fe171bbda",1
"CH//AalstEmporium",20220310,"c5b8c3fe171bbda",1
"CH//NamurPoint",20220311,"c5b8c3fe171bbda",1
"CH//CharleroiDepot",20220311,"c5b8c3fe171bbda",1
"CH//LiegeHub",20220312,"c5b8c3fe171bbda",1
"CH//MechelenCenter",20220312,"c5b8c3fe171bbda",1
"CH//GenkGallery",20220312,"c5b8c3fe171bbda",1
"CH//HasseltFashions",20220312,"c5b8c3fe171bbda",1
"CH//KortrijkShowroom",20220313,"c5b8c3fe171bbda",1
"CH//HasseltFashions",20220314,"c5b8c3fe171bbda",1
"CH//CharleroiDepot",20220316,"c5b8c3fe171bbda",1
"CH//LiegeHub",20220317,"c5b8c3fe171bbda",1
"CH//MechelenCenter",20220318,"c5b8c3fe171bbda",1
"CH//BruggeSquare",20220318,"c5b8c3fe171bbda",1
"CH//TournaiShop",20220318,"c5b8c3fe171bbda",1
"CH//GhentBoutique",20220321,"c5b8c3fe171bbda",1
"CH//NamurPoint",20220322,"c5b8c3fe171bbda",1
"CH//AntwerpOutlet",20220323,"c5b8c3fe171bbda",1
"CH//CharleroiDepot",20220324,"c5b8c3fe171bbda",1
"CH//OstendStore",20220324,"c5b8c3fe171bbda",1
"CH//Online",20220325,"c5b8c3fe171bbda",-1
"CH//AntwerpOutlet",20230113,"c5baceda7962635",1
"CH//AntwerpOutlet",20230114,"c5baceda7962635",1
"CH//KortrijkShowroom",20220708,"c5cb197f663b430",1
"CH//MonsPlaza",20220708,"c5cb197f663b430",1
"CH//LiegeHub",20220709,"c5cb197f663b430",1
"CH//LiegeHub",20220709,"c5cb197f663b430",1
"CH//LiegeHub",20220709,"c5cb197f663b430",1
"CH//LeuvenStyles",20220709,"c5cb197f663b430",1
"CH//MonsPlaza",20220709,"c5cb197f663b430",-1
"CH//LiegeHub",20220711,"c5cb197f663b430",1
"CH//TournaiShop",20220712,"c5cb197f663b430",1
"CH//TournaiShop",20220714,"c5cb197f663b430",1
"CH//BrusselsMart",20220715,"c5cb197f663b430",1
"CH//MechelenCenter",20220715,"c5cb197f663b430",1
"CH//LiegeHub",20220715,"c5cb197f663b430",1
"CH//BruggeSquare",20220716,"c5cb197f663b430",1
"CH//KortrijkShowroom",20220716,"c5cb197f663b430",1
"CH//LeuvenStyles",20220716,"c5cb197f663b430",1
"CH//LiegeHub",20220716,"c5cb197f663b430",1
"CH//OstendStore",20220716,"c5cb197f663b430",1
"CH//MechelenCenter",20220717,"c5cb197f663b430",1
"CH//LiegeHub",20220717,"c5cb197f663b430",1
"CH//LiegeHub",20220717,"c5cb197f663b430",1
"CH//MechelenCenter",20220719,"c5cb197f663b430",-1
"CH//LiegeHub",20220719,"c5cb197f663b430",1
"CH//LiegeHub",20220720,"c5cb197f663b430",1
"CH//LiegeHub",20220720,"c5cb197f663b430",1
"CH//AalstEmporium",20220720,"c5cb197f663b430",1
"CH//BruggeSquare",20220722,"c5cb197f663b430",1
"CH//AntwerpOutlet",20220722,"c5cb197f663b430",1
"CH//TournaiShop",20220722,"c5cb197f663b430",1
"CH//MonsPlaza",20220722,"c5cb197f663b430",1
"CH//AalstEmporium",20220722,"c5cb197f663b430",1
"CH//MonsPlaza",20220723,"c5cb197f663b430",1
"CH//MonsPlaza",20220723,"c5cb197f663b430",1
"CH//BrusselsMart",NA,"c5cb197f663b430",1
"CH//LiegeHub",20220723,"c5cb197f663b430",1
"CH//BruggeSquare",20220723,"c5cb197f663b430",1
"CH//TournaiShop",20220723,"c5cb197f663b430",1
"CH//LeuvenStyles",20220723,"c5cb197f663b430",1
"CH//LiegeHub",20220724,"c5cb197f663b430",1
"CH//BrusselsMart",20220724,"c5cb197f663b430",1
"CH//MonsPlaza",20220725,"c5cb197f663b430",1
"CH//LiegeHub",20220726,"c5cb197f663b430",1
NA,20220726,"c5cb197f663b430",1
"CH//GhentBoutique",20220726,"c5cb197f663b430",1
"CH//LeuvenStyles",20220728,"c5cb197f663b430",1
"CH//LiegeHub",20220728,"c5cb197f663b430",1
"CH//BruggeSquare",20220729,"c5cb197f663b430",1
"CH//BrusselsMart",20220731,"c5cb197f663b430",1
"CH//LiegeHub",20220801,"c5cb197f663b430",1
"CH//BruggeSquare",20220801,"c5cb197f663b430",1
"CH//AntwerpOutlet",20220804,"c5cb197f663b430",1
"CH//LiegeHub",20220804,"c5cb197f663b430",1
"CH//HasseltFashions",20220805,"c5cb197f663b430",1
"CH//LiegeHub",20220526,"c5d176f521171bb",1
"CH//MechelenCenter",20220526,"c5d176f521171bb",1
"CH//AntwerpOutlet",20220526,"c5d176f521171bb",1
"CH//BrusselsMart",20220526,"c5d176f521171bb",1
"CH//Online",20220527,"c5d176f521171bb",1
"CH//MechelenCenter",20220527,"c5d176f521171bb",1
"CH//BrusselsMart",20220528,"c5d176f521171bb",1
"CH//MechelenCenter",20220528,"c5d176f521171bb",2
"CH//CharleroiDepot",20220528,"c5d176f521171bb",1
"CH//BrusselsMart",20220530,"c5d176f521171bb",1
"CH//Online",20220530,"c5d176f521171bb",1
"CH//CharleroiDepot",20220601,"c5d176f521171bb",1
"CH//CharleroiDepot",20220602,"c5d176f521171bb",1
"CH//BrusselsMart",20220602,"c5d176f521171bb",1
"CH//LiegeHub",20220602,"c5d176f521171bb",1
"CH//GhentBoutique",20220603,"c5d176f521171bb",1
"CH//GhentBoutique",20220603,"c5d176f521171bb",1
"CH//AntwerpOutlet",20220604,"c5d176f521171bb",1
"CH//AntwerpOutlet",20220607,"c5d176f521171bb",1
"CH//GhentBoutique",20220609,"c5d176f521171bb",1
"CH//AntwerpOutlet",20220609,"c5d176f521171bb",1
"CH//LiegeHub",20220611,"c5d176f521171bb",1
"CH//Online",20220612,"c5d176f521171bb",-1
"CH//Online",NA,"c5d176f521171bb",1
"CH//Online",20220614,"c5d176f521171bb",1
"CH//BruggeSquare",20220614,"c5d176f521171bb",1
"CH//MechelenCenter",20220615,"c5d176f521171bb",1
"CH//BruggeSquare",20220616,"c5d176f521171bb",1
"CH//Online",20220616,"c5d176f521171bb",1
"CH//CharleroiDepot",20220617,"c5d176f521171bb",-1
"CH//MechelenCenter",20220617,"c5d176f521171bb",1
"CH//Online",20220618,"c5d176f521171bb",1
"CH//Online",20220619,"c5d176f521171bb",1
"CH//LiegeHub",20220619,"c5d176f521171bb",1
"CH//LeuvenStyles",20220619,"c5d176f521171bb",1
"CH//Online",20220622,"c5d176f521171bb",1
"CH//LiegeHub",20220622,"c5d176f521171bb",1
"CH//BrusselsMart",20230829,"c5e02a9e5652ede",1
"CH//Online",20220501,"c5e1c9f22987af2",1
"CH//Online",20220512,"c5e1c9f22987af2",1
"CH//Online",20220513,"c5e1c9f22987af2",-1
"CH//Online",20220523,"c5e1c9f22987af2",1
"CH//Online",20220525,"c5e1c9f22987af2",0
"CH//Online",20220526,"c5e1c9f22987af2",1
"CH//Online",20220529,"c5e1c9f22987af2",1
"CH//BrusselsMart",20211119,"c5e4858d6ce52b7",1
"CH//GhentBoutique",20211120,"c5e4858d6ce52b7",1
"CH//Online",20211125,"c5e4858d6ce52b7",1
"CH//Online",20211129,"c5e4858d6ce52b7",1
"CH//AalstEmporium",20211202,"c5e4858d6ce52b7",1
"CH//AalstEmporium",20211204,"c5e4858d6ce52b7",1
"CH//MechelenCenter",20211205,"c5e4858d6ce52b7",1
"CH//GenkGallery",20211209,"c5e4858d6ce52b7",1
"CH//MonsPlaza",20211209,"c5e4858d6ce52b7",1
"CH//MonsPlaza",20211212,"c5e4858d6ce52b7",1
"CH//BrusselsMart",20220922,"c5fe1b4bfd059b5",1
"CH//LiegeHub",20220922,"c5fe1b4bfd059b5",1
"CH//BrusselsMart",20220923,"c5fe1b4bfd059b5",1
"CH//LiegeHub",20220923,"c5fe1b4bfd059b5",1
"CH//LiegeHub",20220925,"c5fe1b4bfd059b5",1
"CH//KortrijkShowroom",20220929,"c5fe1b4bfd059b5",1
"CH//BrusselsMart",20220930,"c5fe1b4bfd059b5",1
"CH//CharleroiDepot",20221001,"c5fe1b4bfd059b5",1
"CH//CharleroiDepot",20221005,"c5fe1b4bfd059b5",1
"CH//BrusselsMart",20221006,"c5fe1b4bfd059b5",1
"CH//BruggeSquare",20221006,"c5fe1b4bfd059b5",1
"CH//TournaiShop",20221008,"c5fe1b4bfd059b5",1
"CH//BruggeSquare",20221008,"c5fe1b4bfd059b5",1
"CH//AntwerpOutlet",20221011,"c5fe1b4bfd059b5",1
"CH//Franchise_NL",20221015,"c5fe1b4bfd059b5",1
"CH//Franchise_NL",20221016,"c5fe1b4bfd059b5",1
"CH//CharleroiDepot",20220910,"c5fe8ed4dfa0f04",1
"CH//HasseltFashions",20220911,"c5fe8ed4dfa0f04",1
"CH//LeuvenStyles",20220915,"c5fe8ed4dfa0f04",1
"CH//LeuvenStyles",20220917,"c5fe8ed4dfa0f04",1
"CH//Online",20220918,"c5fe8ed4dfa0f04",1
"CH//MechelenCenter",20220918,"c5fe8ed4dfa0f04",1
"CH//BruggeSquare",20220920,"c5fe8ed4dfa0f04",1
"CH//KortrijkShowroom",20220920,"c5fe8ed4dfa0f04",1
"CH//MechelenCenter",20220923,"c5fe8ed4dfa0f04",1
"CH//MechelenCenter",20220925,"c5fe8ed4dfa0f04",1
"CH//AntwerpOutlet",20220927,"c5fe8ed4dfa0f04",1
"CH//TournaiShop",20220928,"c5fe8ed4dfa0f04",1
"CH//BruggeSquare",20220928,"c5fe8ed4dfa0f04",1
NA,20220928,"c5fe8ed4dfa0f04",1
"CH//Franchise_NL",20220929,"c5fe8ed4dfa0f04",1
"CH//GenkGallery",20220930,"c5fe8ed4dfa0f04",1
"CH//MechelenCenter",20221001,"c5fe8ed4dfa0f04",1
"CH//GhentBoutique",20221001,"c5fe8ed4dfa0f04",1
"CH//HasseltFashions",20221002,"c5fe8ed4dfa0f04",-1
"CH//GhentBoutique",20221003,"c5fe8ed4dfa0f04",1
"CH//NamurPoint",20221003,"c5fe8ed4dfa0f04",1
"CH//Franchise_NL",20221004,"c5fe8ed4dfa0f04",1
"CH//Franchise_NL",20221005,"c5fe8ed4dfa0f04",-1
"CH//NamurPoint",20221006,"c5fe8ed4dfa0f04",1
"CH//BruggeSquare",20221007,"c5fe8ed4dfa0f04",1
"CH//TournaiShop",20221008,"c5fe8ed4dfa0f04",1
"CH//LeuvenStyles",NA,"c6156829c57902e",1
"CH//NamurPoint",20220319,"c6156829c57902e",1
"CH//BrusselsMart",20220325,"c6156829c57902e",1
"CH//LeuvenStyles",20220326,"c6156829c57902e",1
"CH//NamurPoint",20220401,"c6156829c57902e",1
"CH//NamurPoint",20220401,"c6156829c57902e",-1
"CH//AalstEmporium",20220401,"c6156829c57902e",1
"CH//HasseltFashions",20220406,"c6156829c57902e",1
"CH//AntwerpOutlet",20220408,"c6156829c57902e",1
"CH//MechelenCenter",20221203,"c617f572a41a1ce",1
"CH//LiegeHub",NA,"c617f572a41a1ce",1
"CH//Franchise_NL",20221229,"c617f572a41a1ce",1
"CH//CharleroiDepot",20210707,"c62082ce68cab23",1
"CH//BrusselsMart",20210715,"c62082ce68cab23",1
"CH//LeuvenStyles",20210723,"c62082ce68cab23",1
"CH//CharleroiDepot",20210724,"c62082ce68cab23",1
"CH//AntwerpOutlet",20210729,"c62082ce68cab23",1
"CH//AntwerpOutlet",20210804,"c62082ce68cab23",1
"CH//Online",20220325,"c63a52b66fa7a1e",1
"CH//AntwerpOutlet",20220328,"c63a52b66fa7a1e",1
NA,20220329,"c63a52b66fa7a1e",-1
"CH//AntwerpOutlet",20220329,"c63a52b66fa7a1e",1
"CH//Online",20220407,"c63a52b66fa7a1e",-1
"CH//AntwerpOutlet",20220408,"c63a52b66fa7a1e",1
"CH//AntwerpOutlet",20220415,"c63a52b66fa7a1e",1
"CH//Online",20220422,"c63a52b66fa7a1e",1
"CH//AntwerpOutlet",20221108,"c64b724c5edf984",1
"CH//AntwerpOutlet",20221130,"c64b724c5edf984",1
"CH//AntwerpOutlet",20210924,"c64caac108d9b60",1
"CH//AntwerpOutlet",20210925,"c64caac108d9b60",1
"CH//AntwerpOutlet",20210926,"c64caac108d9b60",1
"CH//AntwerpOutlet",20210930,"c64caac108d9b60",1
"CH//AntwerpOutlet",20211002,"c64caac108d9b60",1
"CH//AntwerpOutlet",20211010,"c64caac108d9b60",1
"CH//BrusselsMart",20221021,"c6561eb1383ed6c",1
"CH//LiegeHub",20220426,"c65ba6fcc258971",1
"CH//HasseltFashions",20220426,"c65ba6fcc258971",1
"CH//LiegeHub",20220428,"c65ba6fcc258971",-1
"CH//BrusselsMart",20220430,"c65ba6fcc258971",1
"CH//HasseltFashions",20220515,"c65ba6fcc258971",1
"CH//AntwerpOutlet",20220831,"c66593eb45d022f",1
"CH//Online",20220727,"c667a1cffbf46c3",1
"CH//GhentBoutique",20220817,"c667a1cffbf46c3",1
"CH//NamurPoint",20221210,"c66c5a4746c35ae",1
"CH//NamurPoint",20221216,"c66c5a4746c35ae",1
"CH//NamurPoint",NA,"c66c5a4746c35ae",1
"CH//AntwerpOutlet",20221009,"c6795ae2b488241",1
"CH//AntwerpOutlet",20221016,"c6795ae2b488241",1
"CH//Online",20220419,"c6a2faa63e45e22",1
"CH//Online",20220510,"c6a2faa63e45e22",0
"CH//Online",20220808,"c6a91e0a89ef396",1
"CH//Online",20220809,"c6a91e0a89ef396",1
"CH//Online",20220813,"c6a91e0a89ef396",1
"CH//Online",20220821,"c6a91e0a89ef396",1
"CH//Online",20220824,"c6a91e0a89ef396",1
"CH//Franchise_NL",20221105,"c6b67dd2ac5be09",1
"CH//Online",20220614,"c6c044c0003dd15",1
"CH//Online",20220702,"c6c044c0003dd15",1
"CH//Online",20220710,"c6c044c0003dd15",1
"CH//Online",20220710,"c6c044c0003dd15",1
"CH//Online",20220711,"c6c044c0003dd15",1
"CH//LeuvenStyles",20210926,"c6ca3f4c1060c48",1
"CH//Online",20210927,"c6ca3f4c1060c48",1
"CH//BrusselsMart",20210929,"c6ca3f4c1060c48",1
"CH//Online",20211006,"c6ca3f4c1060c48",1
"CH//Online",20211006,"c6ca3f4c1060c48",1
"CH//AntwerpOutlet",20211009,"c6ca3f4c1060c48",1
"CH//Online",20211015,"c6ca3f4c1060c48",-1
"CH//Online",20211015,"c6ca3f4c1060c48",-1
"CH//NamurPoint",20211016,"c6ca3f4c1060c48",1
"CH//Online",20211020,"c6ca3f4c1060c48",-1
"CH//NamurPoint",20221126,"c6ce87f1b954151",1
"CH//NamurPoint",20221128,"c6ce87f1b954151",1
"CH//Franchise_NL",20221130,"c6ce87f1b954151",1
"CH//BrusselsMart",20221025,"c6cf8585d691c6b",1
"CH//BrusselsMart",20221112,"c6cf8585d691c6b",1
"CH//",20221116,"c6cf8585d691c6b",1
"CH//MechelenCenter",20221117,"c6cf8585d691c6b",1
"CH//LiegeHub",20220521,"c6da936df24b141",2
"CH//LiegeHub",20220524,"c6da936df24b141",1
"CH//LiegeHub",20220526,"c6da936df24b141",1
"CH//AntwerpOutlet",20220527,"c6da936df24b141",1
"CH//AntwerpOutlet",20220527,"c6da936df24b141",1
"CH//LeuvenStyles",20220528,"c6da936df24b141",1
"CH//LeuvenStyles",20220528,"c6da936df24b141",1
